participant_code,condition_code,condition_name,condition_hz,condition_type,stimulus_type,trialn,png_filename,focal_x_norm,focal_y_norm,detail_raw,detail,r_directionality_raw,r_directionality,theta_directionality_raw,theta_directionality,brightness_raw,brightness,contrast_raw,contrast
IJM4327,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171617__sessionTime_202510171420__participant_IJM4327__trialN_14__trialT_3__fileType_uncropped.png,0.0,0.0,0.0022793182,0.104032755,0.32710746,0.45219415,0.4645123,0.59504074,0.8039538,0.8039538,0.10076126,0.10076126
KBC8735,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171617__sessionTime_202510171420__participant_KBC8735__trialN_14__trialT_3__fileType_cropped.png,0.0,0.0,0.0021348496,0.09743892,0.33438626,0.46225637,0.39825898,0.5101702,0.6876388,0.6876388,0.07175379,0.07175379
KBC8735,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171617__sessionTime_202510171420__participant_KBC8735__trialN_14__trialT_3__fileType_uncropped.png,0.0,0.0,0.002185415,0.09974682,0.33440176,0.4622778,0.40139243,0.5141841,0.68657064,0.68657064,0.07209292,0.07209292
QBS3792,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171617__sessionTime_202510171420__participant_QBS3792__trialN_14__trialT_3__fileType_cropped.png,0.0,0.0,0.001091673,0.049826197,0.5266454,0.7280359,0.04657554,0.059663314,0.81741947,0.81741947,0.117168054,0.117168054
QBS3792,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171617__sessionTime_202510171420__participant_QBS3792__trialN_14__trialT_3__fileType_uncropped.png,0.0,0.0,0.0011120869,0.05075793,0.5244693,0.7250277,0.046410315,0.059451662,0.8158184,0.8158184,0.11796941,0.11796941
BMM5533,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171618__sessionTime_202510171420__participant_BMM5533__trialN_14__trialT_3__fileType_cropped.png,0.0,0.0,0.0018720152,0.08544262,0.34352702,0.4748926,0.1483148,0.18999143,0.82334423,0.82334423,0.06686612,0.06686612
BMM5533,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171618__sessionTime_202510171420__participant_BMM5533__trialN_14__trialT_3__fileType_uncropped.png,0.0,0.0,0.0019864498,0.090665646,0.33884603,0.46842158,0.1499507,0.19208701,0.8229244,0.8229244,0.0670845,0.0670845
OBT3855,B00,,,VALIDATION,IMAGE,15,saveTime_2510171621__sessionTime_202510171420__participant_OBT3855__trialN_15__trialT_B00__fileType_cropped.png,0.0,0.0,0.02079702,0.94921863,0.1233338,0.17049694,0.6547863,0.83878195,0.5732351,0.5732351,0.08687932,0.08687932
OBT3855,B00,,,VALIDATION,IMAGE,15,saveTime_2510171621__sessionTime_202510171420__participant_OBT3855__trialN_15__trialT_B00__fileType_uncropped.png,0.0,0.0,0.021157574,0.96567506,0.1229642,0.16998601,0.6558623,0.8401603,0.57427245,0.57427245,0.08753564,0.08753564
KBC8735,B07,,,VALIDATION,IMAGE,15,saveTime_2510171621__sessionTime_202510171420__participant_KBC8735__trialN_15__trialT_B07__fileType_cropped.png,0.0,0.0,0.003729382,0.17021665,0.22797783,0.3151571,0.33044615,0.42330188,0.54731303,0.54731303,0.2605055,0.2605055
KBC8735,B07,,,VALIDATION,IMAGE,15,saveTime_2510171621__sessionTime_202510171420__participant_KBC8735__trialN_15__trialT_B07__fileType_uncropped.png,0.0,0.0,0.0038045782,0.17364876,0.22928353,0.3169621,0.33077514,0.4237233,0.54215956,0.54215956,0.2635674,0.2635674
QBS3792,B12,,,VALIDATION,IMAGE,15,saveTime_2510171621__sessionTime_202510171420__participant_QBS3792__trialN_15__trialT_B12__fileType_cropped.png,0.0,0.0,0.01137645,0.5192445,0.2990035,0.4133432,0.26215872,0.33582562,0.27383828,0.27383828,0.32744348,0.32744348
QBS3792,B12,,,VALIDATION,IMAGE,15,saveTime_2510171621__sessionTime_202510171420__participant_QBS3792__trialN_15__trialT_B12__fileType_uncropped.png,0.0,0.0,0.011533709,0.52642214,0.2954963,0.40849483,0.26411176,0.33832744,0.27625668,0.27625668,0.32916614,0.32916614
BMM5533,B03,,,VALIDATION,IMAGE,15,saveTime_2510171622__sessionTime_202510171420__participant_BMM5533__trialN_15__trialT_B03__fileType_cropped.png,0.0,0.0,0.021130446,0.96443695,0.030503176,0.042167664,0.64223975,0.8227098,0.29017603,0.29017603,0.08897239,0.08897239
BMM5533,B03,,,VALIDATION,IMAGE,15,saveTime_2510171622__sessionTime_202510171420__participant_BMM5533__trialN_15__trialT_B03__fileType_uncropped.png,0.0,0.0,0.021404574,0.9769487,0.030302104,0.0418897,0.6422118,0.82267404,0.29080468,0.29080468,0.089548536,0.089548536
IJM4327,B03,,,VALIDATION,IMAGE,15,saveTime_2510171622__sessionTime_202510171420__participant_IJM4327__trialN_15__trialT_B03__fileType_cropped.png,0.0,0.0,0.012401893,0.56604785,0.013249659,0.01831636,0.75204057,0.9633648,0.13376518,0.13376518,0.28887177,0.28887177
IJM4327,B03,,,VALIDATION,IMAGE,15,saveTime_2510171622__sessionTime_202510171420__participant_IJM4327__trialN_15__trialT_B03__fileType_uncropped.png,0.0,0.0,0.012629803,0.5764501,0.013572059,0.018762046,0.7480776,0.9582882,0.13622044,0.13622044,0.29093772,0.29093772
OBT3855,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171624__sessionTime_202510171420__participant_OBT3855__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.00032395677,0.014786052,0.80954033,1.1191105,0.036425207,0.04666073,0.96167386,0.96167386,0.063618794,0.063618794
OBT3855,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171624__sessionTime_202510171420__participant_OBT3855__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.00032782427,0.014962572,0.813575,1.1246881,0.03594773,0.04604908,0.96104324,0.96104324,0.06384759,0.06384759
KBC8735,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171624__sessionTime_202510171420__participant_KBC8735__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.0010724152,0.048947226,0.023445474,0.03241108,0.55987877,0.7172053,0.27772114,0.27772114,0.35132098,0.35132098
KBC8735,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171624__sessionTime_202510171420__participant_KBC8735__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.0011179296,0.0510246,0.023504205,0.03249227,0.5597377,0.71702456,0.28617918,0.28617918,0.35624093,0.35624093
BMM5533,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171625__sessionTime_202510171420__participant_BMM5533__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.0025419772,0.11602105,0.30125856,0.41646057,0.26263425,0.33643475,0.62125355,0.62125355,0.054693803,0.054693803
BMM5533,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171625__sessionTime_202510171420__participant_BMM5533__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.0025933012,0.11836359,0.29939154,0.41387957,0.2630566,0.3369758,0.620927,0.620927,0.055321775,0.055321775
QBS3792,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171625__sessionTime_202510171420__participant_QBS3792__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.0025155367,0.11481426,0.07888662,0.10905305,0.6269742,0.80315465,0.91352177,0.91352177,0.017554482,0.017554482
QBS3792,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171625__sessionTime_202510171420__participant_QBS3792__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.0025784143,0.11768412,0.07542891,0.10427311,0.6330793,0.81097525,0.914155,0.914155,0.017640904,0.017640904
IJM4327,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171626__sessionTime_202510171420__participant_IJM4327__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.0048126928,0.21966118,0.66246533,0.91579366,0.13193852,0.16901338,0.5658635,0.5658635,0.35813016,0.35813016
IJM4327,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171626__sessionTime_202510171420__participant_IJM4327__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.0048797177,0.22272032,0.6637513,0.9175714,0.13048142,0.16714685,0.5591733,0.5591733,0.35685545,0.35685545
OBT3855,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171628__sessionTime_202510171420__participant_OBT3855__trialN_17__trialT_6__fileType_cropped.png,0.0,0.0,0.0007203848,0.03287984,0.59954387,0.8288109,0.10477688,0.1342193,0.8746799,0.8746799,0.052627183,0.052627183
OBT3855,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171628__sessionTime_202510171420__participant_OBT3855__trialN_17__trialT_6__fileType_uncropped.png,0.0,0.0,0.00072037376,0.032879338,0.60310394,0.83373237,0.103854015,0.1330371,0.873934,0.873934,0.052553035,0.052553035
KBC8735,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171628__sessionTime_202510171420__participant_KBC8735__trialN_17__trialT_6__fileType_cropped.png,0.0,0.0,0.0013838501,0.06316176,0.25253475,0.34910464,0.30496055,0.3906548,0.93210435,0.93210435,0.030641994,0.030641994
KBC8735,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171628__sessionTime_202510171420__participant_KBC8735__trialN_17__trialT_6__fileType_uncropped.png,0.0,0.0,0.0014292161,0.06523236,0.25325885,0.35010564,0.30427602,0.3897779,0.9307734,0.9307734,0.030567104,0.030567104
BMM5533,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171629__sessionTime_202510171420__participant_BMM5533__trialN_17__trialT_6__fileType_cropped.png,0.0,0.0,0.00027976962,0.0127692595,0.3277194,0.4530401,0.26708445,0.34213546,0.8949752,0.8949752,0.09789619,0.09789619
BMM5533,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171629__sessionTime_202510171420__participant_BMM5533__trialN_17__trialT_6__fileType_uncropped.png,0.0,0.0,0.0003214969,0.014673778,0.32875976,0.4544783,0.2683901,0.343808,0.8934418,0.8934418,0.096965104,0.096965104
QBS3792,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171629__sessionTime_202510171420__participant_QBS3792__trialN_17__trialT_6__fileType_cropped.png,0.0,0.0,0.0012108879,0.05526741,0.062059727,0.08579151,0.6390328,0.81860167,0.8054408,0.8054408,0.02571579,0.02571579
QBS3792,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171629__sessionTime_202510171420__participant_QBS3792__trialN_17__trialT_6__fileType_uncropped.png,0.0,0.0,0.0012514361,0.05711811,0.060896084,0.084182896,0.6408061,0.82087326,0.8061473,0.8061473,0.026013808,0.026013808
IJM4327,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_17__trialT_6__fileType_cropped.png,0.0,0.0,0.0005921429,0.027026618,0.15135023,0.20922692,0.44132796,0.5653416,0.80691975,0.80691975,0.124784835,0.124784835
IJM4327,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,17,saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_17__trialT_6__fileType_uncropped.png,0.0,0.0,0.0005979604,0.027292138,0.14823042,0.2049141,0.4467966,0.5723469,0.8091724,0.8091724,0.12389847,0.12389847
MBN6717,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_MBN6717__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.0009600588,0.043819055,0.30602154,0.42304492,0.2520265,0.32284623,0.82924366,0.82924366,0.1167112,0.1167112
MBN6717,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_MBN6717__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.000994575,0.045394443,0.30601156,0.42303112,0.2520445,0.32286927,0.82583535,0.82583535,0.11795734,0.11795734
CBS5369,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_CBS5369__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.0037474972,0.17104346,0.12410447,0.17156231,0.47702646,0.6110714,0.71570206,0.71570206,0.14764701,0.14764701
CBS5369,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_CBS5369__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.0038088583,0.17384411,0.123162046,0.1702595,0.47954085,0.6142924,0.71423084,0.71423084,0.14742967,0.14742967
CFF4897,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_CFF4897__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.010847723,0.49511233,0.21423857,0.29616392,0.31198227,0.39964962,0.9835992,0.9835992,0.085968696,0.085968696
CFF4897,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_CFF4897__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.011057935,0.5047068,0.21663922,0.29948258,0.30830824,0.3949432,0.9832669,0.9832669,0.08679255,0.08679255
IPH1907,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_IPH1907__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.00065495924,0.029893683,0.37997654,0.5252805,0.23111357,0.29605675,0.94377524,0.94377524,0.06852459,0.06852459
IPH1907,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_IPH1907__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.00066712545,0.030448975,0.3796422,0.5248183,0.23106737,0.29599756,0.942319,0.942319,0.069098614,0.069098614
MPX4016,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_MPX4016__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.0021731239,0.09918583,0.30255187,0.41824844,0.24011603,0.3075889,0.9600426,0.9600426,0.028067447,0.028067447
MPX4016,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_MPX4016__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.0022490472,0.10265113,0.303132,0.4190504,0.23953561,0.3068454,0.95903194,0.95903194,0.028212972,0.028212972
NBZ7397,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_NBZ7397__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.0010522685,0.048027694,0.29754052,0.41132072,0.2567979,0.3289584,0.92322195,0.92322195,0.023259254,0.023259254
NBZ7397,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_NBZ7397__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.0010886721,0.049689226,0.29766825,0.4114973,0.25659332,0.3286963,0.92281634,0.92281634,0.023644824,0.023644824
QBS8609,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_QBS8609__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.0046039694,0.21013461,0.17337517,0.23967426,0.45643586,0.58469486,0.7774091,0.7774091,0.3599504,0.3599504
QBS8609,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_QBS8609__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.004709448,0.21494888,0.1684767,0.2329026,0.46120837,0.59080845,0.7724621,0.7724621,0.3624291,0.3624291
USB1202,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_USB1202__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.00057373673,0.026186522,0.16582449,0.22923617,0.4128992,0.52892435,0.9486111,0.9486111,0.0567506,0.0567506
USB1202,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_USB1202__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.00066074077,0.030157564,0.16589074,0.22932775,0.4129303,0.52896416,0.9478277,0.9478277,0.05624935,0.05624935
WBJ1554,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_WBJ1554__trialN_2__trialT_3__fileType_cropped.png,0.0,0.0,0.008578045,0.39151958,0.29284865,0.4048347,0.28624567,0.366681,0.9734673,0.9734673,0.14991611,0.14991611
WBJ1554,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171655__sessionTime_202510171600__participant_WBJ1554__trialN_2__trialT_3__fileType_uncropped.png,0.0,0.0,0.008935997,0.40785724,0.2926333,0.40453696,0.28627837,0.3667229,0.97234136,0.97234136,0.15296257,0.15296257
CBS5369,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171700__sessionTime_202510171600__participant_CBS5369__trialN_3__trialT_2__fileType_cropped.png,0.0,0.0,0.0039051124,0.17823735,0.19886418,0.27491033,0.40202886,0.5149994,0.43969893,0.43969893,0.20900872,0.20900872
CBS5369,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171700__sessionTime_202510171600__participant_CBS5369__trialN_3__trialT_2__fileType_uncropped.png,0.0,0.0,0.0039580115,0.18065177,0.19875069,0.27475342,0.40335324,0.5166959,0.43671563,0.43671563,0.20882125,0.20882125
CFF4897,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171700__sessionTime_202510171600__participant_CFF4897__trialN_3__trialT_2__fileType_cropped.png,0.0,0.0,0.017346771,0.79174227,0.40342438,0.55769485,0.3323438,0.42573276,0.98613316,0.98613316,0.036943983,0.036943983
CFF4897,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171700__sessionTime_202510171600__participant_CFF4897__trialN_3__trialT_2__fileType_uncropped.png,0.0,0.0,0.017758738,0.81054527,0.4014668,0.5549887,0.3333104,0.426971,0.9857417,0.9857417,0.037389528,0.037389528
IPH1907,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171700__sessionTime_202510171600__participant_IPH1907__trialN_3__trialT_2__fileType_cropped.png,0.0,0.0,0.0020436347,0.09327568,0.42371443,0.58574384,0.14490776,0.185627,0.82580143,0.82580143,0.1463457,0.1463457
IPH1907,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171700__sessionTime_202510171600__participant_IPH1907__trialN_3__trialT_2__fileType_uncropped.png,0.0,0.0,0.002070458,0.094499946,0.4211642,0.5822184,0.14640254,0.18754181,0.82415944,0.82415944,0.1466744,0.1466744
NBZ7397,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171700__sessionTime_202510171600__participant_NBZ7397__trialN_3__trialT_2__fileType_cropped.png,0.0,0.0,0.00093155255,0.04251797,0.28042245,0.38765666,0.27192906,0.3483414,0.8277995,0.8277995,0.023979845,0.023979845
NBZ7397,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171700__sessionTime_202510171600__participant_NBZ7397__trialN_3__trialT_2__fileType_uncropped.png,0.0,0.0,0.0009626489,0.04393727,0.28055355,0.38783792,0.27142674,0.34769794,0.8273264,0.8273264,0.024366146,0.024366146
MBN6717,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171701__sessionTime_202510171600__participant_MBN6717__trialN_3__trialT_2__fileType_cropped.png,0.0,0.0,0.0010887294,0.04969184,0.44230965,0.61144996,0.21329257,0.27322802,0.7973818,0.7973818,0.1595264,0.1595264
MBN6717,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171701__sessionTime_202510171600__participant_MBN6717__trialN_3__trialT_2__fileType_uncropped.png,0.0,0.0,0.0011288243,0.051521856,0.44217914,0.61126953,0.21330594,0.27324513,0.7934425,0.7934425,0.16170226,0.16170226
MPX4016,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171701__sessionTime_202510171600__participant_MPX4016__trialN_3__trialT_2__fileType_cropped.png,0.0,0.0,0.0018393944,0.08395374,0.31859285,0.44042352,0.2872827,0.36800945,0.49525997,0.49525997,0.07155128,0.07155128
MPX4016,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171701__sessionTime_202510171600__participant_MPX4016__trialN_3__trialT_2__fileType_uncropped.png,0.0,0.0,0.0019021961,0.08682013,0.31676558,0.4378975,0.28915444,0.37040716,0.49596113,0.49596113,0.07264585,0.07264585
QBS8609,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171701__sessionTime_202510171600__participant_QBS8609__trialN_3__trialT_2__fileType_cropped.png,0.0,0.0,0.0049642744,0.22657967,0.1863551,0.25761774,0.5042757,0.6459777,0.8991041,0.8991041,0.29890177,0.29890177
QBS8609,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171701__sessionTime_202510171600__participant_QBS8609__trialN_3__trialT_2__fileType_uncropped.png,0.0,0.0,0.00489468,0.22340323,0.18936355,0.26177663,0.5040059,0.64563215,0.8998851,0.8998851,0.2978841,0.2978841
USB1202,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171706__sessionTime_202510171600__participant_USB1202__trialN_3__trialT_2__fileType_cropped.png,0.0,0.0,0.0008827001,0.040288243,0.11937734,0.16502751,0.5543712,0.71015006,0.97279584,0.97279584,0.03352441,0.03352441
USB1202,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,3,saveTime_2510171706__sessionTime_202510171600__participant_USB1202__trialN_3__trialT_2__fileType_uncropped.png,0.0,0.0,0.00090618414,0.041360103,0.12050891,0.16659181,0.5525272,0.70778793,0.97176635,0.97176635,0.03379527,0.03379527
WBJ1554,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,4,saveTime_2510171706__sessionTime_202510171600__participant_WBJ1554__trialN_4__trialT_1__fileType_cropped.png,0.0,0.0,0.01799149,0.82116854,0.058037516,0.080231205,0.58773446,0.7528885,0.90439624,0.90439624,0.28116482,0.28116482
WBJ1554,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,4,saveTime_2510171706__sessionTime_202510171600__participant_WBJ1554__trialN_4__trialT_1__fileType_uncropped.png,0.0,0.0,0.018573778,0.8477453,0.057712708,0.07978219,0.58748776,0.7525725,0.90124464,0.90124464,0.28521937,0.28521937
MBN6717,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,4,saveTime_2510171707__sessionTime_202510171600__participant_MBN6717__trialN_4__trialT_1__fileType_cropped.png,0.0,0.0,0.0017197569,0.07849323,0.4690706,0.64844435,0.17152098,0.21971856,0.81113994,0.81113994,0.027441,0.027441
MBN6717,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,4,saveTime_2510171707__sessionTime_202510171600__participant_MBN6717__trialN_4__trialT_1__fileType_uncropped.png,0.0,0.0,0.0017336401,0.07912689,0.46974325,0.6493742,0.17094605,0.21898207,0.8101947,0.8101947,0.027186971,0.027186971
CFF4897,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,4,saveTime_2510171707__sessionTime_202510171600__participant_CFF4897__trialN_4__trialT_1__fileType_cropped.png,0.0,0.0,0.0010095726,0.046078965,0.018405722,0.025444115,0.8031259,1.0288051,0.94840634,0.94840634,0.032806136,0.032806136
CFF4897,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,4,saveTime_2510171707__sessionTime_202510171600__participant_CFF4897__trialN_4__trialT_1__fileType_uncropped.png,0.0,0.0,0.0011712296,0.053457323,0.013754104,0.019013707,0.8188,1.0488837,0.94912785,0.94912785,0.03134333,0.03134333
IPH1907,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,4,saveTime_2510171707__sessionTime_202510171600__participant_IPH1907__trialN_4__trialT_1__fileType_cropped.png,0.0,0.0,0.0004399906,0.020082073,0.09707027,0.13419017,0.526665,0.6746584,0.86396605,0.86396605,0.030620037,0.030620037
IPH1907,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,4,saveTime_2510171707__sessionTime_202510171600__participant_IPH1907__trialN_4__trialT_1__fileType_uncropped.png,0.0,0.0,0.0004584535,0.020924758,0.09684764,0.1338824,0.52773976,0.6760352,0.8645176,0.8645176,0.031143505,0.031143505
