raw_index,filename,path,saveTime_raw,sessionTime_raw,sessionTime_raw_fixed,participant,participant_canon,final_participant,final_sessionTime_raw,trialN,trialT,fileType,ext,is_postq,trial_excluded,keep_manual,keep_effective,clean_filename,clean_path
3061,saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_uncropped.png,2510241129,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,16,2,uncropped,png,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_uncropped.png
3062,saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_cropped.png,2510241129,202510240920,202510240920,OBJ4707,OBJ4707,OBJ4707,202510240920,16,2,cropped,png,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_cropped.png
3063,saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_json.json,2510241129,202510240920,202510240920,OBJ4707,OBJ4707,OBJ4707,202510240920,16,2,json,json,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_json.json
3064,saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_svg.svg,2510241129,202510240920,202510240920,OBJ4707,OBJ4707,OBJ4707,202510240920,16,2,svg,svg,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_svg.svg
3065,saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_uncropped.png,2510241129,202510240920,202510240920,OBJ4707,OBJ4707,OBJ4707,202510240920,16,2,uncropped,png,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_OBJ4707__trialN_16__trialT_2__fileType_uncropped.png
3066,saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_cropped.png,2510241129,202510240920,202510240920,RSJO440,RSJO440,RSJO440,202510240920,16,2,cropped,png,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_cropped.png
3067,saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_json.json,2510241129,202510240920,202510240920,RSJO440,RSJO440,RSJO440,202510240920,16,2,json,json,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_json.json
3068,saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_svg.svg,2510241129,202510240920,202510240920,RSJO440,RSJO440,RSJO440,202510240920,16,2,svg,svg,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_svg.svg
3069,saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_uncropped.png,2510241129,202510240920,202510240920,RSJO440,RSJO440,RSJO440,202510240920,16,2,uncropped,png,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_RSJO440__trialN_16__trialT_2__fileType_uncropped.png
3070,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_cropped.png,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_cropped.png,2510241132,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,17,1,cropped,png,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_cropped.png
3071,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_json.json,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_json.json,2510241132,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,17,1,json,json,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_json.json,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_json.json
3072,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_svg.svg,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_svg.svg,2510241132,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,17,1,svg,svg,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_svg.svg
3073,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_uncropped.png,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_uncropped.png,2510241132,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,17,1,uncropped,png,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_17__trialT_1__fileType_uncropped.png
3074,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_NA__trialT_POSTQ.json,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_NA__trialT_POSTQ.json,2510241132,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,NA,POSTQ,POSTQ,json,True,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_NA__trialT_POSTQ.json,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_DVO8754__trialN_NA__trialT_POSTQ.json
3075,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_cropped.png,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_cropped.png,2510241132,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,17,1,cropped,png,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_cropped.png
3076,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_json.json,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_json.json,2510241132,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,17,1,json,json,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_json.json,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_json.json
3077,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_svg.svg,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_svg.svg,2510241132,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,17,1,svg,svg,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_svg.svg
3078,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_uncropped.png,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_uncropped.png,2510241132,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,17,1,uncropped,png,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_17__trialT_1__fileType_uncropped.png
3079,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_NA__trialT_POSTQ.json,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_NA__trialT_POSTQ.json,2510241132,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,NA,POSTQ,POSTQ,json,True,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_NA__trialT_POSTQ.json,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_HBM5702__trialN_NA__trialT_POSTQ.json
3080,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_cropped.png,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_cropped.png,2510241132,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,17,1,cropped,png,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_cropped.png
3081,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_json.json,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_json.json,2510241132,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,17,1,json,json,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_json.json,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_json.json
3082,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_svg.svg,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_svg.svg,2510241132,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,17,1,svg,svg,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_svg.svg
3083,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_uncropped.png,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_uncropped.png,2510241132,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,17,1,uncropped,png,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_17__trialT_1__fileType_uncropped.png
3084,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_NA__trialT_POSTQ.json,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_NA__trialT_POSTQ.json,2510241132,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,NA,POSTQ,POSTQ,json,True,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_NA__trialT_POSTQ.json,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_MVD5144__trialN_NA__trialT_POSTQ.json
3085,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_cropped.png,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_cropped.png,2510241132,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,17,1,cropped,png,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_cropped.png
3086,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_json.json,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_json.json,2510241132,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,17,1,json,json,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_json.json,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_json.json
3087,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_svg.svg,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_svg.svg,2510241132,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,17,1,svg,svg,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_svg.svg
3088,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_uncropped.png,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_uncropped.png,2510241132,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,17,1,uncropped,png,False,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_17__trialT_1__fileType_uncropped.png
3089,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_NA__trialT_POSTQ.json,data\00_raw_data\saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_NA__trialT_POSTQ.json,2510241132,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,NA,POSTQ,POSTQ,json,True,False,True,True,saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_NA__trialT_POSTQ.json,data/05_cleaned_data/saveTime_2510241132__sessionTime_202510240920__participant_NFS5899__trialN_NA__trialT_POSTQ.json
